file,mean_particles,n_samples,time_per_event,backend,algorithm,strategy,R,p
events-pp-2TeV.hepmc3.gz,226.98,16,287.79054,Julia,Kt,N2Tiled,3.0,1.0
events-pp-5TeV-10GeV.hepmc3.gz,284.15,16,397.25015,Julia,Kt,N2Tiled,3.0,1.0
events-pp-8TeV-20GeV.hepmc3.gz,354.18,16,583.0271,Julia,Kt,N2Tiled,3.0,1.0
events-pp-13TeV-20GeV.hepmc3.gz,431.18,16,768.44287,Julia,Kt,N2Tiled,3.0,1.0
events-pp-20TeV-20GeV.hepmc3.gz,524.59,16,1055.73747,Julia,Kt,N2Tiled,3.0,1.0
events-pp-20TeV-50GeV.hepmc3.gz,553.64,16,1293.2398600000001,Julia,Kt,N2Tiled,3.0,1.0
events-pp-30TeV-50GeV.hepmc3.gz,632.29,16,1504.32508,Julia,Kt,N2Tiled,3.0,1.0
events-ee-Z.hepmc3.gz,43.05,16,17.32,FastJet,Kt,N2Tiled,0.4,1.0
events-ee-H.hepmc3.gz,64.97,16,27.91,FastJet,Kt,N2Tiled,0.4,1.0
events-pp-0.5TeV-5GeV.hepmc3.gz,112.62,16,35.91,FastJet,Kt,N2Tiled,0.4,1.0
events-pp-1TeV-5GeV.hepmc3.gz,160.36,16,53.86,FastJet,Kt,N2Tiled,0.4,1.0
events-pp-2TeV-5Gev.hepmc3.gz,188.21,16,66.54,FastJet,Kt,N2Tiled,0.4,1.0
events-pp-1TeV.hepmc3.gz,226.98,16,88.17,FastJet,Kt,N2Tiled,0.4,1.0
events-pp-2TeV.hepmc3.gz,226.98,16,88.32,FastJet,Kt,N2Tiled,0.4,1.0
events-pp-5TeV-10GeV.hepmc3.gz,284.15,16,113.02,FastJet,Kt,N2Tiled,0.4,1.0
events-pp-8TeV-20GeV.hepmc3.gz,354.18,16,157.32,FastJet,Kt,N2Tiled,0.4,1.0
events-pp-13TeV-20GeV.hepmc3.gz,431.18,16,201.25,FastJet,Kt,N2Tiled,0.4,1.0
events-pp-20TeV-20GeV.hepmc3.gz,524.59,16,261.57,FastJet,Kt,N2Tiled,0.4,1.0
events-pp-20TeV-50GeV.hepmc3.gz,553.64,16,295.49,FastJet,Kt,N2Tiled,0.4,1.0
